video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
dia382_utt1,"0:06:25,885","0:06:27,012",0,"Oh Joey, Im hardly a",neutral,neutral,0.85,0.05,0.03,0.02,0.02001,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia382_utt2,"0:06:27,012","0:06:29,954",1,My little sister Dina!,happy,happy,0.14286,0.71427,0.07143,0.0,0.07144,1e-05,-1e-05,1.0,"<think>

</think>

0.14286,0.71429,0.07143,0.00000,0.07143,0.00000,0.00000"
dia383_utt0,"00:09:20,000","00:09:23,480",0,And here we go,neutral,neutral,0.85859,0.08081,0.0303,0.0101,0.01011,0.00504,0.00505,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00500, 0.00500"
dia383_utt1,"00:09:23,680","00:09:36,360",-1,"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh.",disgust,disgust,0.06249,0.06252,0.0625,0.06251,0.12499,0.49998,0.12501,1.0,"<think>

</think>

0.06250, 0.06250, 0.06250, 0.06250, 0.12500, 0.50000, 0.12500"
dia383_utt2,"00:09:37,280","00:09:40,960",1,Yknow it wouldnt kill ya to respect your wifes privacy!,happy,happy,0.12214,0.74877,0.08818,0.01221,0.01331,0.00614,0.00925,1.0,"<think>

</think>

0.12345,0.75678,0.08912,0.01234,0.01345,0.00621,0.00935"
dia383_utt3,"00:09:44,800","00:09:48,560",-1,Stupid closet full of bugs!,anger,anger,0.11753,0.08344,0.14691,0.60405,0.02655,0.02152,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02789, 0.02261, 0.00000"
dia383_utt4,"00:09:49,600","00:09:54,080",-1,"Joey. Joey, something feels weird and not good weird. I dontWhoa!!",fear,fear,0.11443,0.08125,0.14305,0.09155,0.15975,0.06065,0.34932,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.17234, 0.06543, 0.37685"
dia383_utt5,"00:09:54,240","00:09:59,840",0,"When my sisters were pregnant they got every weird feeling in the book, it was always nothing.",neutral,neutral,0.75,0.1,0.05,0.02499,0.05001,0.025,0.0,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.02500,0.00000"
dia383_utt6,"0:10:00,040","0:10:00,600",0,Really?,neutral,neutral,0.85003,0.05,0.03,0.01999,0.02,0.01,0.01998,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia383_utt7,"0:10:00,600","0:10:01,734",0,Absolutely.,neutral,neutral,0.95,0.02,0.01,0.01001,0.005,0.0025,0.00249,1.0,"<think>

</think>

0.95000, 0.02000, 0.01000, 0.01000, 0.00500, 0.00250, 0.00250"
dia383_utt8,"00:10:06,360","00:10:12,280",0,"Okay Rach-Rach-Rach look at me, look at me, everythings gonna be fine, trust me.",neutral,neutral,0.75,0.12,0.05,0.03,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.75000,0.12000,0.05000,0.03000,0.02000,0.01000,0.02000"
dia383_utt9,"00:10:09,000","00:10:12,280",0,Take my hand.,neutral,neutral,0.86736,0.08163,0.03061,0.01021,0.0102,-1e-05,-0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia383_utt10,"00:10:11,000","00:10:12,280",0,Here we go.,neutral,neutral,0.86736,0.08163,0.03061,0.01019,0.01021,-1e-05,1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia383_utt11,"00:10:12,520","00:10:14,520",-1,Oww crushing bones!,surprise,surprise,0.11131,0.07903,0.08905,0.09228,0.62834,0.0,-1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.10234, 0.69685, 0.00000, 0.00000"
dia384_utt0,"00:10:04,103","00:10:06,103",0,Oh hello.,neutral,neutral,0.86736,0.08163,0.03061,0.01021,0.0102,-1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia384_utt1,"00:10:04,103","00:10:10,567",1,"Oh, its you. I see you everywhere. Im Jim, Jim Nelson.",surprise,surprise,0.12341,0.14562,0.1023,0.08762,0.54104,0.0,1e-05,1.0,"<think>

</think>

0.12345, 0.14567, 0.10234, 0.08765, 0.54123, 0.00000, 0.00000"
dia384_utt2,"00:10:10,735","00:10:16,781",0,"Oh Jim, Jim Nelson Im Phoebe, Phoebe Buffay. We certainly have been seeing a lot of each other lately.",neutral,neutral,0.74998,0.1,0.05,0.025,0.05002,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia384_utt3,"00:10:16,949","00:10:21,369",0,"We have. Maybe well be seeing each other at dinner tomorrow night, say around 8 oclock?",neutral,neutral,0.74999,0.1,0.05001,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia384_utt4,"00:10:22,830","00:10:27,626",1,"Well, maybe we will.  Oh!",happy,happy,0.11431,0.69445,0.07716,0.01955,0.02046,0.0,0.07407,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.02210, 0.00000, 0.08000"
dia385_utt0,"00:20:38,403","00:20:41,155",-1,"Well, thats not something a girl wants to hear.",anger,anger,0.11292,0.08017,0.27326,0.49605,0.02631,0.01129,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.29876, 0.54234, 0.02876, 0.01234, 0.00000"
dia385_utt1,"00:20:41,490","00:20:45,785",1,"No, come on dont start.  Ouch!",happy,happy,0.12345,0.75,0.08345,0.02345,0.01345,0.0062,0.0,1.0,"<think>

</think>

0.12345,0.75000,0.08345,0.02345,0.01345,0.00620,0.00000"
dia385_utt2,"00:20:44,534","00:20:45,785",-1,What?,sad,sad,0.14285,0.07144,0.71426,0.07142,2e-05,0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.07143, 0.71429, 0.07143, 0.00000, 0.00000, 0.00000"
dia385_utt3,"00:20:45,994","00:20:48,496",-1,Stupid balls are in the way.,sad,sad,0.12474,0.04614,0.7972,0.01247,0.01248,0.00573,0.00124,1.0,"<think>

</think>

0.12346, 0.04567, 0.78901, 0.01234, 0.01234, 0.00567, 0.00123"
dia385_utt4,"00:21:07,140","00:21:13,646",0,Oh well. It probably wouldve been the most constructive solution.,neutral,neutral,0.94444,0.02222,0.01112,0.01111,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia385_utt5,"00:21:14,523","00:21:16,440",0,You have chalk on your face.,neutral,neutral,0.85,0.01999,0.01001,0.01,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia386_utt0,"00:21:16,440","00:21:19,000",1,Huh?,happy,happy,0.12856,0.70692,0.09127,0.01285,0.04756,0.01284,0.0,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.04567, 0.01234, 0.00000"
dia387_utt0,"00:21:17,859","00:21:21,988",-1,"Oh, Ross youre right, I dont know why I always thought this was real grass.",sad,sad,0.25001,0.1,0.65001,1e-05,-0.0,-1e-05,-2e-05,1.0,"<think>

</think>

0.25000,0.10000,0.65000,0.00000,0.00000,0.00000,0.00000"
dia387_utt1,"00:21:29,162","00:21:30,579",1,"Hey, are you okay?",happy,happy,0.1188,0.65326,0.08434,0.03325,0.02256,0.01187,0.07592,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.07890"
dia387_utt2,"00:21:31,873","00:21:33,958",-1,My wifes a lesbian.,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.02345, 0.00432, 0.00000"
dia387_utt3,"00:21:34,584","00:21:36,210",1,Cool!!,happy,happy,0.14286,0.71427,0.07142,2e-05,0.07143,-1e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia387_utt4,"00:21:39,715","00:21:42,008",-1,"Ross, Joey. Joey, Ross.",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.02345, 0.00432, 0.00000"
dia388_utt0,"00:05:45,261","00:05:48,972",1,Hey! Where ya headin in those pants? 1982?,happy,happy,0.11768,0.64719,0.09415,0.04354,0.02979,0.01176,0.05589,1.0,"<think>

</think>

0.12345, 0.67890, 0.09876, 0.04567, 0.03125, 0.01234, 0.05863"
dia388_utt1,"00:05:50,725","00:05:55,604",0,"Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale.",neutral,neutral,0.75021,0.12348,0.05679,0.01234,0.0379,0.00963,0.00965,1.0,"<think>

</think>

0.75000,0.12345,0.05678,0.01234,0.03789,0.00965,0.00965"
dia388_utt2,"00:05:50,725","00:05:57,689",0,If you ever want to redo the bathroom floor.,neutral,neutral,0.85,0.02,0.00999,0.01,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia388_utt3,"00:05:58,107","00:06:00,233",1,"Why, whats wrong with my bathroom floor?",surprise,surprise,0.12308,0.08739,0.14243,0.09846,0.54451,0.00344,0.00069,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.54614, 0.00345, 0.00069"
dia388_utt4,"00:06:00,401","00:06:03,320",-1,"Nothing. Its just old and dingy, thats all.",disgust,neutral,0.32287,0.12323,0.25632,0.08749,0.10216,0.10601,0.00192,1.0,"<think>

</think>

0.32346, 0.12345, 0.25678, 0.08765, 0.10234, 0.10620, 0.00192"
dia388_utt5,"00:06:04,197","00:06:07,491",-1,I highly doubt that.,anger,anger,0.10267,0.02871,0.13033,0.65616,0.03593,0.01026,0.03594,1.0,"<think>

</think>

0.12346, 0.03452, 0.15673, 0.78904, 0.04321, 0.01234, 0.04321"
dia388_utt6,"00:06:07,658","00:06:14,748",-1,"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",disgust,disgust,0.11227,0.07971,0.08982,0.05951,0.06961,0.58092,0.00816,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.07654, 0.63876, 0.00897"
dia388_utt7,"00:06:16,000","00:06:18,710",-1,I cant live like this! What are we gonna do? What are we gonna do?,fear,fear,0.11441,0.08123,0.19884,0.12275,0.09152,0.07093,0.32032,1.0,"<think>

</think>

0.12346, 0.08765, 0.21456, 0.13245, 0.09876, 0.07654, 0.34564"
dia388_utt8,"00:06:18,878","00:06:23,632",0,Relax. Here hold this . This old stuff just comes right off.,neutral,neutral,0.94444,0.02222,0.01112,0.01111,0.00555,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia388_utt9,"00:06:26,094","00:06:28,470",-1,Thats a little more than I wanted to see.,disgust,disgust,0.12347,0.08766,0.15434,0.09877,0.10236,0.43217,0.00123,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.43210, 0.00123"
dia388_utt10,"00:06:29,972","00:06:31,223",-1,Aw!,surprise,surprise,0.14288,0.14285,0.14287,0.14286,0.42856,-2e-05,0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia388_utt11,"00:06:31,391","00:06:34,393",-1,"Look at that, every inch of this stuff is glued down.",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
dia388_utt12,"0:06:34,560","0:06:36,312",1,Itd take forever to pry this up.,happy,happy,0.11934,0.65625,0.08473,0.02267,0.0302,0.01193,0.07488,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.02345, 0.03124, 0.01234, 0.07746"
dia388_utt13,"0:06:36,312","0:06:38,219",0,"You should ah, you should just leave it.",neutral,neutral,0.94442,0.02222,0.01111,0.01112,0.00556,0.00557,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia388_utt14,"00:06:40,024","00:06:44,778",-1,I cant leave it! You gouged a hole in my dingy floor.,anger,anger,0.11645,0.08267,0.14556,0.5985,0.02013,0.03627,0.00042,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.03845, 0.00045"
dia388_utt15,"00:06:53,329","00:06:55,997",0,Eh! There you go.,neutral,neutral,0.87628,0.08247,0.02062,0.01032,0.01031,1e-05,-1e-05,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia388_utt16,"00:06:56,165","00:07:01,378",-1,"You know thats nice, y'know we could put it back there after the surgeons remove it from your colon!",anger,anger,0.11213,0.07961,0.0897,0.63579,0.05561,0.0213,0.00586,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.70000, 0.06123, 0.02345, 0.00645"
dia389_utt0,"0:11:57,967","0:11:58,719",0,Hi.,neutral,neutral,0.86737,0.08163,0.03061,0.01019,0.01021,-1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia389_utt1,"0:11:58,719","0:11:59,151",-1,Hi!,anger,anger,0.11834,0.29585,0.11836,0.35503,0.071,0.03551,0.00591,1.0,"<think>

</think>

0.14286, 0.35714, 0.14286, 0.42857, 0.08571, 0.04286, 0.00714"
dia389_utt2,"0:11:59,151","0:12:00,299",1,Hey!,happy,happy,0.13953,0.65113,0.06978,0.06977,0.02792,0.01396,0.02791,1.0,"<think>

</think>

0.14286, 0.66667, 0.07143, 0.07143, 0.02857, 0.01429, 0.02857"
dia389_utt3,"00:12:02,012","00:12:06,224",0,"Uh, Pheebs, about your mom...",neutral,neutral,0.75,0.08333,0.05,0.01667,0.04999,0.0,0.05001,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.01667,0.05000,0.00000,0.05000"
dia389_utt4,"00:12:05,224","00:12:06,224",1,Yeah?,surprise,surprise,0.14286,0.14285,0.14288,0.14287,0.42854,-1e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia389_utt5,"00:12:09,103","00:12:10,937",0,Hows that going?,neutral,neutral,0.85002,0.05,0.03,0.01999,0.01998,0.01,0.02001,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia389_utt6,"00:12:11,105","00:12:16,818",1,"So great. Oh, we took a nap today and my Mom fell asleep on my tummy and purred.",happy,happy,0.12209,0.74846,0.08814,0.0122,0.02899,0.00012,0.0,1.0,"<think>

</think>

0.12345,0.75678,0.08912,0.01234,0.02931,0.00012,0.00000"
dia389_utt7,"00:12:19,196","00:12:25,076",0,Thats so sweet.  Im gonna get some coffee.,neutral,neutral,0.8763,0.08247,0.02062,0.0103,0.01031,1e-05,-1e-05,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia389_utt8,"00:12:31,417","00:12:34,502",1,Huh? Whatd ya say Joe? Ill be right there.,surprise,surprise,0.11131,0.07903,0.08904,0.05899,0.57226,0.02114,0.06823,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.06543, 0.63470, 0.02345, 0.07567"
dia389_utt9,"0:12:38,424","0:12:39,026",0,Pheebs...,neutral,neutral,0.95001,0.02,0.015,0.00499,0.005,0.00251,0.00249,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia389_utt10,"0:12:39,026","0:12:41,305",0,"I just feel so, uhh.....",neutral,neutral,0.85,0.05,0.03,0.01999,0.02,0.01,0.02001,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia389_utt11,"0:12:41,427","0:12:43,449",1,All right!!,happy,happy,0.14286,0.71429,0.07143,-1e-05,0.07142,1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia389_utt12,"0:12:43,449","0:12:43,689",1,Im coming already!!,happy,happy,0.12346,0.75003,0.08333,0.02345,0.01976,-1e-05,-2e-05,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia390_utt0,"0:15:08,991","0:15:10,003",1,Really?! You think that will work?,surprise,surprise,0.11779,0.08363,0.10718,0.07303,0.59482,0.01177,0.01178,1.0,"<think>

</think>

0.12346, 0.08765, 0.11234, 0.07654, 0.62345, 0.01234, 0.01234"
dia390_utt1,"0:15:10,003","0:15:12,128",1,"Absolutely! And if it doesnt, can I get the extra ticket?",happy,happy,0.12346,0.75001,0.08333,0.02345,0.01976,-1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia390_utt2,"00:15:14,872","00:15:16,539",-1,What the heck is that?,surprise,surprise,0.11647,0.08269,0.14558,0.09655,0.5022,0.0326,0.02391,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.10234, 0.53233, 0.03456, 0.02534"
dia391_utt0,"00:17:48,150","00:17:50,318",0,Hello.,neutral,neutral,0.86733,0.08163,0.03061,0.01022,0.01021,-1e-05,1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia392_utt0,"00:17:48,150","00:17:50,318",1,"Hey, Pheebs! Its Joey!",happy,happy,0.12346,0.75001,0.08333,0.02111,0.0121,0.0,0.00999,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.00999"
dia392_utt1,"0:17:50,486","0:17:51,078",1,"Hey, Joey!",happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,-0.0,1e-05,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia392_utt2,"0:17:51,078","0:17:51,180",1,Hey!,happy,happy,0.14286,0.71429,0.07142,0.0,0.07143,-1e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia392_utt3,"0:17:51,180","0:17:52,807",1,Ooh!,happy,happy,0.12347,0.75008,0.08334,0.02111,0.0121,0.0099,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00990, 0.00000"
dia392_utt4,"0:17:52,807","0:17:53,009",1,Ooh!,happy,happy,0.12346,0.75001,0.08333,0.02111,0.0121,0.0,0.00999,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.00999"
dia392_utt5,"00:17:53,030","00:17:55,865",0,I just say someone on thethat looks just like you on the subway.,neutral,neutral,0.75001,0.1,0.05,0.025,0.04999,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia392_utt6,"00:17:56,033","00:18:00,495",1,"And I was gonna go over and say hi! but then I figured, he doesnt care if he looks like you.",happy,happy,0.13052,0.71772,0.09266,0.03654,0.01305,0.00457,0.00494,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.01234, 0.00432, 0.00467"
dia392_utt7,"00:18:02,164","00:18:08,544",0,"That just cost me four bucks. But uh listen, I just called to see how the chick and the duck are doing?",neutral,neutral,0.84999,0.01999,0.01,0.01001,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia392_utt8,"00:18:08,712","00:18:10,797",1,"Ohh, theyre having a",happy,happy,0.14286,0.71432,0.0714,2e-05,0.07141,-1e-05,0.0,1.0,"<think>

</think>

0.14286,0.71429,0.07143,0.00000,0.07143,0.00000,0.00000"
dia392_utt9,"00:18:15,761","00:18:18,596",1,"Kinda, but Ive just been having way too much fun.",happy,happy,0.11998,0.65984,0.08519,0.03359,0.02279,0.01199,0.06662,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06855"
dia392_utt10,"00:18:18,764","00:18:20,264",1,So youre not homesick yet?,surprise,surprise,0.11215,0.07962,0.1293,0.05943,0.58237,0.03311,0.00402,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.06543, 0.64112, 0.03645, 0.00443"
dia392_utt11,"00:18:20,933","00:18:23,893",0,"No, I dont think so.",neutral,neutral,0.94444,0.02222,0.01112,0.01111,0.00555,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia392_utt12,"00:18:24,061","00:18:26,395",1,"All right, the seven of us miss you.",happy,happy,0.12206,0.67119,0.08665,0.0122,0.03417,0.01219,0.06154,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.03456, 0.01234, 0.06225"
dia393_utt0,"00:12:20,990","00:12:22,073",0,No.,neutral,neutral,0.95963,0.01011,0.0101,0.01007,0.01008,1e-05,0.0,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.00000"
dia393_utt1,"00:12:22,783","00:12:24,492",0,Youll see.,neutral,neutral,0.84998,0.02002,0.01001,0.00999,0.08,0.01,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.02000"
dia393_utt2,"00:12:25,536","00:12:30,665",0,"Liam, do me a favour. Tell the lads to go easy on Ross, its his first time.",neutral,neutral,0.85,0.05,0.03,0.02,0.02001,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia393_utt3,"00:12:31,459","00:12:32,584",-1,You dont say!,surprise,surprise,0.14288,0.14285,0.14287,0.14286,0.42855,-1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia393_utt4,"00:12:41,969","00:12:43,845",1,"Good luck, babe.",happy,happy,0.12348,0.75016,0.08125,0.01234,0.02345,0.00932,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08123, 0.01234, 0.02345, 0.00932, 0.00000"
dia393_utt5,"00:12:44,013","00:12:46,389",1,Ross! Ross! Come on! Get in here!  Ross! Come on!,happy,happy,0.12336,0.74936,0.06783,0.02121,0.01233,0.01122,0.01469,1.0,"<think>

</think>

0.12346, 0.75000, 0.06789, 0.02123, 0.01234, 0.01123, 0.01470"
dia393_utt6,"00:12:44,013","00:12:50,351",-1,"Ross, come on! Get in the bloody scrum! Ross, get in!",anger,anger,0.06175,0.06174,0.06172,0.74073,0.02469,0.02467,0.0247,1.0,"<think>

</think>

0.07143, 0.07143, 0.07143, 0.85714, 0.02857, 0.02857, 0.02857"
dia393_utt7,"00:13:13,042","00:13:15,460",1,JOEY!!!!!!,happy,happy,0.12346,0.75,0.08333,0.01234,0.02,0.0,0.01087,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02000, 0.00000, 0.01087"
dia394_utt0,"00:10:25,207","00:10:28,168",-1,I dont believe you spent my wedding fund on the beach house!,anger,anger,0.11862,0.08422,0.14829,0.60583,0.02253,0.02051,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02134, 0.00000"
dia394_utt1,"00:10:28,336","00:10:35,675",0,"Were sorry honey, but we just assumed if you got married after you turned 30 youd pay for it yourself.",neutral,neutral,0.83331,0.05555,0.02777,0.0278,0.02778,0.02779,0.0,1.0,"<think>

</think>

0.75000,0.05000,0.02500,0.02500,0.02500,0.02500,0.00000"
dia395_utt0,"00:08:53,704","00:08:56,952",-1,Come on! Admit it! That was the best nap you ever had!,anger,anger,0.12342,0.3456,0.08763,0.42336,0.01234,0.00765,0.0,1.0,"<think>

</think>

0.12345, 0.34567, 0.08765, 0.42345, 0.01234, 0.00765, 0.00000"
dia395_utt1,"00:08:58,037","00:08:59,871",0,Ive had better.,neutral,neutral,0.94444,0.02222,0.01111,0.01112,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia395_utt2,"00:09:01,415","00:09:03,625",-1,Okay! When?!,anger,anger,0.14286,0.14285,0.14287,0.57142,-0.0,1e-05,-1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.57143, 0.00000, 0.00000, 0.00000"
dia395_utt3,"00:09:04,919","00:09:07,963",1,All right! All right! It was the best nap ever!,happy,happy,0.12346,0.75,0.08333,0.01234,0.02,0.0,0.01087,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02000, 0.00000, 0.01087"
dia395_utt4,"00:09:08,130","00:09:09,673",-1,Uh-huh!,anger,anger,0.14287,0.14284,0.14285,0.57144,0.0,-1e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.57143, 0.00000, 0.00000, 0.00000"
